membrane | V (mV),sodium_current | i_Na (uA_per_mm2)
-83.6225,-0.00401846
-83.6226,-0.00401846
-83.6226,-0.00401846
-83.6226,-0.00401846
-83.6227,-0.00401846
-83.6227,-0.00401846
-83.6228,-0.00401846
-83.6228,-0.00401846
-83.6228,-0.00401846
-83.6229,-0.00401846
-83.6229,-0.00401846
-83.6229,-0.00401847
-83.623,-0.00401847
-83.623,-0.00401847
-83.623,-0.00401847
-83.6231,-0.00401847
-83.6231,-0.00401847
-83.6231,-0.00401847
-83.6232,-0.00401847
-83.6232,-0.00401847
-83.6233,-0.00401847
-83.6233,-0.00401848
-83.6233,-0.00401848
-83.6234,-0.00401848
-83.6234,-0.00401848
-83.6234,-0.00401848
-83.6235,-0.00401848
-83.6235,-0.00401848
-83.6235,-0.00401848
-83.6236,-0.00401848
-83.6236,-0.00401848
-83.6236,-0.00401848
-83.6237,-0.00401849
-83.6237,-0.00401849
-83.6238,-0.00401849
-83.6238,-0.00401849
-83.6238,-0.00401849
-83.6239,-0.00401849
-83.6239,-0.00401849
-83.6239,-0.00401849
-83.624,-0.00401849
-83.624,-0.00401849
-83.624,-0.00401849
-83.6241,-0.0040185
-83.6241,-0.0040185
-83.6241,-0.0040185
-83.6242,-0.0040185
-83.6242,-0.0040185
-83.6243,-0.0040185
-83.6243,-0.0040185
-83.6243,-0.0040185
-83.6244,-0.0040185
-83.6244,-0.0040185
-83.6244,-0.00401851
-83.6245,-0.00401851
-83.6245,-0.00401851
-83.6245,-0.00401851
-83.6246,-0.00401851
-83.6246,-0.00401851
-83.6246,-0.00401851
-83.6247,-0.00401851
-83.6247,-0.00401851
-83.6248,-0.00401851
-83.6248,-0.00401851
-83.6248,-0.00401852
-83.6249,-0.00401852
-83.6249,-0.00401852
-83.6249,-0.00401852
-83.625,-0.00401852
-83.625,-0.00401852
-83.625,-0.00401852
-83.6251,-0.00401852
-83.6251,-0.00401852
-83.6251,-0.00401852
-83.6252,-0.00401852
-83.6252,-0.00401853
-83.6253,-0.00401853
-83.6253,-0.00401853
-83.6253,-0.00401853
-83.6254,-0.00401853
-83.6254,-0.00401853
-83.6254,-0.00401853
-83.6255,-0.00401853
-83.6255,-0.00401853
-83.6255,-0.00401853
-83.6256,-0.00401854
-83.6256,-0.00401854
-83.6256,-0.00401854
-83.6257,-0.00401854
-83.6257,-0.00401854
-83.6257,-0.00401854
-83.6258,-0.00401854
-83.6258,-0.00401854
-83.6259,-0.00401854
-83.6259,-0.00401854
-83.6259,-0.00401854
-83.626,-0.00401855
-83.626,-0.00401855
-83.626,-0.00401855
-83.6261,-0.00401855
-83.6261,-0.00401855
-83.6261,-0.00401855
-83.6262,-0.00401855
-83.6262,-0.00401855
-83.6262,-0.00401855
-83.6263,-0.00401855
-83.6263,-0.00401856
-83.6264,-0.00401856
-83.6264,-0.00401856
-83.6264,-0.00401856
-83.6265,-0.00401856
-83.6265,-0.00401856
-83.6265,-0.00401856
-83.6266,-0.00401856
-83.6266,-0.00401856
-83.6266,-0.00401856
-83.6267,-0.00401856
-83.6267,-0.00401857
-83.6267,-0.00401857
-83.6268,-0.00401857
-83.6268,-0.00401857
-83.6269,-0.00401857
-83.6269,-0.00401857
-83.6269,-0.00401857
-83.627,-0.00401857
-83.627,-0.00401857
-83.627,-0.00401857
-83.6271,-0.00401857
-83.6271,-0.00401858
-83.6271,-0.00401858
-83.6272,-0.00401858
-83.6272,-0.00401858
-83.6272,-0.00401858
-83.6273,-0.00401858
-83.6273,-0.00401858
-83.6274,-0.00401858
-83.6274,-0.00401858
-83.6274,-0.00401858
-83.6275,-0.00401859
-83.6275,-0.00401859
-83.6275,-0.00401859
-83.6276,-0.00401859
-83.6276,-0.00401859
-83.6276,-0.00401859
-83.6277,-0.00401859
-83.6277,-0.00401859
-83.6277,-0.00401859
-83.6278,-0.00401859
-83.6278,-0.00401859
-83.6278,-0.0040186
-83.6279,-0.0040186
-83.6279,-0.0040186
-83.628,-0.0040186
-83.628,-0.0040186
-83.628,-0.0040186
-83.6281,-0.0040186
-83.6281,-0.0040186
-83.6281,-0.0040186
-83.6282,-0.0040186
-83.6282,-0.0040186
-83.6282,-0.00401861
-83.6283,-0.00401861
-83.6283,-0.00401861
-83.6283,-0.00401861
-83.6284,-0.00401861
-83.6284,-0.00401861
-83.6285,-0.00401861
-83.6285,-0.00401861
-83.6285,-0.00401861
-83.6286,-0.00401861
-83.6286,-0.00401862
-83.6286,-0.00401862
-83.6287,-0.00401862
-83.6287,-0.00401862
-83.6287,-0.00401862
-83.6288,-0.00401862
-83.6288,-0.00401862
-83.6288,-0.00401862
-83.6289,-0.00401862
-83.6289,-0.00401862
-83.629,-0.00401862
-83.629,-0.00401863
-83.629,-0.00401863
-83.6291,-0.00401863
-83.6291,-0.00401863
-83.6291,-0.00401863
-83.6292,-0.00401863
-83.6292,-0.00401863
-83.6292,-0.00401863
-83.6293,-0.00401863
-83.6293,-0.00401863
-83.6293,-0.00401863
-83.6294,-0.00401864
-83.6294,-0.00401864
-83.6294,-0.00401864
-83.6295,-0.00401864
-83.6295,-0.00401864
-83.6296,-0.00401864
-83.6296,-0.00401864
-83.6296,-0.00401864
-83.6297,-0.00401864
-83.6297,-0.00401864
-83.6297,-0.00401865
-83.6298,-0.00401865
-83.6298,-0.00401865
-83.6298,-0.00401865
-83.6299,-0.00401865
-83.6299,-0.00401865
-83.6299,-0.00401865
-83.63,-0.00401865
-83.63,-0.00401865
-83.6301,-0.00401865
-83.6301,-0.00401865
-83.6301,-0.00401866
-83.6302,-0.00401866
-83.6302,-0.00401866
-83.6302,-0.00401866
-83.6303,-0.00401866
-83.6303,-0.00401866
-83.6303,-0.00401866
-83.6304,-0.00401866
-83.6304,-0.00401866
-83.6304,-0.00401866
-83.6305,-0.00401866
-83.6305,-0.00401867
-83.6306,-0.00401867
-83.6306,-0.00401867
-83.6306,-0.00401867
-83.6307,-0.00401867
-83.6307,-0.00401867
-83.6307,-0.00401867
-83.6308,-0.00401867
-83.6308,-0.00401867
-83.6308,-0.00401867
-83.6309,-0.00401868
-83.6309,-0.00401868
-83.6309,-0.00401868
-83.631,-0.00401868
-83.631,-0.00401868
-83.631,-0.00401868
-83.6311,-0.00401868
-83.6311,-0.00401868
-83.6312,-0.00401868
-83.6312,-0.00401868
-83.6312,-0.00401868
-83.6313,-0.00401869
-83.6313,-0.00401869
-83.6313,-0.00401869
-83.6314,-0.00401869
-83.6314,-0.00401869
-83.6314,-0.00401869
-83.6315,-0.00401869
-83.6315,-0.00401869
-83.6315,-0.00401869
-83.6316,-0.00401869
-83.6316,-0.00401869
-83.6317,-0.0040187
-83.6317,-0.0040187
-83.6317,-0.0040187
-83.6318,-0.0040187
-83.6318,-0.0040187
-83.6318,-0.0040187
-83.6319,-0.0040187
-83.6319,-0.0040187
-83.6319,-0.0040187
-83.632,-0.0040187
-83.632,-0.00401871
-83.632,-0.00401871
-83.6321,-0.00401871
-83.6321,-0.00401871
-83.6321,-0.00401871
-83.6322,-0.00401871
-83.6322,-0.00401871
-83.6323,-0.00401871
-83.6323,-0.00401871
-83.6323,-0.00401871
-83.6324,-0.00401871
-83.6324,-0.00401872
-83.6324,-0.00401872
-83.6325,-0.00401872
-83.6325,-0.00401872
-83.6325,-0.00401872
-83.6326,-0.00401872
-83.6326,-0.00401872
-83.6326,-0.00401872
-83.6327,-0.00401872
-83.6327,-0.00401872
-83.6327,-0.00401872
-83.6328,-0.00401873
-83.6328,-0.00401873
-83.6329,-0.00401873
-83.6329,-0.00401873
-83.6329,-0.00401873
-83.633,-0.00401873
-83.633,-0.00401873
-83.633,-0.00401873
-83.6331,-0.00401873
-83.6331,-0.00401873
-83.6331,-0.00401874
-83.6332,-0.00401874
-83.6332,-0.00401874
-83.6332,-0.00401874
-83.6333,-0.00401874
-83.6333,-0.00401874
-83.6334,-0.00401874
-83.6334,-0.00401874
-83.6334,-0.00401874
-83.6335,-0.00401874
-83.6335,-0.00401874
-83.6335,-0.00401875
-83.6336,-0.00401875
-83.6336,-0.00401875
-83.6336,-0.00401875
-83.6337,-0.00401875
-83.6337,-0.00401875
-83.6337,-0.00401875
-83.6338,-0.00401875
-83.6338,-0.00401875
-83.6338,-0.00401875
-83.6339,-0.00401875
-83.6339,-0.00401876
-83.634,-0.00401876
-83.634,-0.00401876
-83.634,-0.00401876
-83.6341,-0.00401876
-83.6341,-0.00401876
-83.6341,-0.00401876
-83.6342,-0.00401876
-83.6342,-0.00401876
-83.6342,-0.00401876
-83.6343,-0.00401876
-83.6343,-0.00401877
-83.6343,-0.00401877
-83.6344,-0.00401877
-83.6344,-0.00401877
-83.6344,-0.00401877
-83.6345,-0.00401877
-83.6345,-0.00401877
-83.6346,-0.00401877
-83.6346,-0.00401877
-83.6346,-0.00401877
-83.6347,-0.00401878
-83.6347,-0.00401878
-83.6347,-0.00401878
-83.6348,-0.00401878
-83.6348,-0.00401878
-83.6348,-0.00401878
-83.6349,-0.00401878
-83.6349,-0.00401878
-83.6349,-0.00401878
-83.635,-0.00401878
-83.635,-0.00401878
-83.635,-0.00401879
-83.6351,-0.00401879
-83.6351,-0.00401879
-83.6352,-0.00401879
-83.6352,-0.00401879
-83.6352,-0.00401879
-83.6353,-0.00401879
-83.6353,-0.00401879
-83.6353,-0.00401879
-83.6354,-0.00401879
-83.6354,-0.00401879
-83.6354,-0.0040188
-83.6355,-0.0040188
-83.6355,-0.0040188
-83.6355,-0.0040188
-83.6356,-0.0040188
-83.6356,-0.0040188
-83.6356,-0.0040188
-83.6357,-0.0040188
-83.6357,-0.0040188
-83.6358,-0.0040188
-83.6358,-0.00401881
-83.6358,-0.00401881
-83.6359,-0.00401881
-83.6359,-0.00401881
-83.6359,-0.00401881
-83.636,-0.00401881
-83.636,-0.00401881
-83.636,-0.00401881
-83.6361,-0.00401881
-83.6361,-0.00401881
-83.6361,-0.00401881
-83.6362,-0.00401882
-83.6362,-0.00401882
-83.6362,-0.00401882
-83.6363,-0.00401882
-83.6363,-0.00401882
-83.6364,-0.00401882
-83.6364,-0.00401882
-83.6364,-0.00401882
-83.6365,-0.00401882
-83.6365,-0.00401882
-83.6365,-0.00401882
-83.6366,-0.00401883
-83.6366,-0.00401883
-83.6366,-0.00401883
-83.6367,-0.00401883
-83.6367,-0.00401883
-83.6367,-0.00401883
-83.6368,-0.00401883
-83.6368,-0.00401883
-83.6368,-0.00401883
-83.6369,-0.00401883
-83.6369,-0.00401883
-83.637,-0.00401884
-83.637,-0.00401884
-83.637,-0.00401884
-83.6371,-0.00401884
-83.6371,-0.00401884
-83.6371,-0.00401884
-83.6372,-0.00401884
-83.6372,-0.00401884
-83.6372,-0.00401884
-83.6373,-0.00401884
-83.6373,-0.00401885
-83.6373,-0.00401885
-83.6374,-0.00401885
-83.6374,-0.00401885
-83.6374,-0.00401885
-83.6375,-0.00401885
-83.6375,-0.00401885
-83.6376,-0.00401885
-83.6376,-0.00401885
-83.6376,-0.00401885
-83.6377,-0.00401885
-83.6377,-0.00401886
-83.6377,-0.00401886
-83.6378,-0.00401886
-83.6378,-0.00401886
-83.6378,-0.00401886
-83.6379,-0.00401886
-83.6379,-0.00401886
-83.6379,-0.00401886
-83.638,-0.00401886
-83.638,-0.00401886
-83.638,-0.00401886
-83.6381,-0.00401887
-83.6381,-0.00401887
-83.6382,-0.00401887
-83.6382,-0.00401887
-83.6382,-0.00401887
-83.6383,-0.00401887
-83.6383,-0.00401887
-83.6383,-0.00401887
-83.6384,-0.00401887
-83.6384,-0.00401887
-83.6384,-0.00401887
-83.6385,-0.00401888
-83.6385,-0.00401888
-83.6385,-0.00401888
-83.6386,-0.00401888
-83.6386,-0.00401888
-83.6386,-0.00401888
-83.6387,-0.00401888
-83.6387,-0.00401888
-83.6388,-0.00401888
-83.6388,-0.00401888
-83.6388,-0.00401889
-83.6389,-0.00401889
-83.6389,-0.00401889
-83.6389,-0.00401889
-83.639,-0.00401889
-83.639,-0.00401889
-83.639,-0.00401889
-83.6391,-0.00401889
-83.6391,-0.00401889
-83.6391,-0.00401889
-83.6392,-0.00401889
-83.6392,-0.0040189
-83.6392,-0.0040189
-83.6393,-0.0040189
-83.6393,-0.0040189
-83.6394,-0.0040189
-83.6394,-0.0040189
-83.6394,-0.0040189
-83.6395,-0.0040189
-83.6395,-0.0040189
-83.6395,-0.0040189
-83.6396,-0.0040189
-83.6396,-0.00401891
-83.6396,-0.00401891
-83.6397,-0.00401891
-83.6397,-0.00401891
-83.6397,-0.00401891
-83.6398,-0.00401891
-83.6398,-0.00401891
-83.6398,-0.00401891
-83.6399,-0.00401891
-83.6399,-0.00401891
-83.64,-0.00401891
-83.64,-0.00401892
-83.64,-0.00401892
-83.6401,-0.00401892
-83.6401,-0.00401892
-83.6401,-0.00401892
-83.6402,-0.00401892
-83.6402,-0.00401892
-83.6402,-0.00401892
-83.6403,-0.00401892
-83.6403,-0.00401892
-83.6403,-0.00401893
-83.6404,-0.00401893
-83.6404,-0.00401893
-83.6404,-0.00401893
-83.6405,-0.00401893
-83.6405,-0.00401893
-83.6405,-0.00401893
-83.6406,-0.00401893
-83.6406,-0.00401893
-83.6407,-0.00401893
-83.6407,-0.00401893
-83.6407,-0.00401894
-83.6408,-0.00401894
-83.6408,-0.00401894
-83.6408,-0.00401894
-83.6409,-0.00401894
-83.6409,-0.00401894
-83.6409,-0.00401894
-83.641,-0.00401894
-83.641,-0.00401894
-83.641,-0.00401894
-83.6411,-0.00401894
-83.6411,-0.00401895
-83.6411,-0.00401895
-83.6412,-0.00401895
-83.6412,-0.00401895
-83.6413,-0.00401895
-83.6413,-0.00401895
-83.6413,-0.00401895
-83.6414,-0.00401895
-83.6414,-0.00401895
-83.6414,-0.00401895
-83.6415,-0.00401895
-83.6415,-0.00401896
-83.6415,-0.00401896
-83.6416,-0.00401896
-83.6416,-0.00401896
-83.6416,-0.00401896
-83.6417,-0.00401896
-83.6417,-0.00401896
-83.6417,-0.00401896
-83.6418,-0.00401896
-83.6418,-0.00401896
-83.6419,-0.00401897
-83.6419,-0.00401897
-83.6419,-0.00401897
-83.642,-0.00401897
-83.642,-0.00401897
-83.642,-0.00401897
-83.6421,-0.00401897
-83.6421,-0.00401897
-83.6421,-0.00401897
-83.6422,-0.00401897
-83.6422,-0.00401897
-83.6422,-0.00401898
-83.6423,-0.00401898
-83.6423,-0.00401898
-83.6423,-0.00401898
-83.6424,-0.00401898
-83.6424,-0.00401898
-83.6424,-0.00401898
-83.6425,-0.00401898
-83.6425,-0.00401898
-83.6426,-0.00401898
-83.6426,-0.00401898
-83.6426,-0.00401899
-83.6427,-0.00401899
-83.6427,-0.00401899
-83.6427,-0.00401899
-83.6428,-0.00401899
-83.6428,-0.00401899
-83.6428,-0.00401899
-83.6429,-0.00401899
-83.6429,-0.00401899
-83.6429,-0.00401899
-83.643,-0.00401899
-83.643,-0.004019
-83.643,-0.004019
-83.6431,-0.004019
-83.6431,-0.004019
-83.6431,-0.004019
-83.6432,-0.004019
-83.6432,-0.004019
-83.6433,-0.004019
-83.6433,-0.004019
-83.6433,-0.004019
-83.6434,-0.00401901
-83.6434,-0.00401901
-83.6434,-0.00401901
-83.6435,-0.00401901
-83.6435,-0.00401901
-83.6435,-0.00401901
-83.6436,-0.00401901
-83.6436,-0.00401901
-83.6436,-0.00401901
-83.6437,-0.00401901
-83.6437,-0.00401901
-83.6437,-0.00401902
-83.6438,-0.00401902
-83.6438,-0.00401902
-83.6439,-0.00401902
-83.6439,-0.00401902
-83.6439,-0.00401902
-83.644,-0.00401902
-83.644,-0.00401902
-83.644,-0.00401902
-83.6441,-0.00401902
-83.6441,-0.00401902
-83.6441,-0.00401903
-83.6442,-0.00401903
-83.6442,-0.00401903
-83.6442,-0.00401903
-83.6443,-0.00401903
-83.6443,-0.00401903
-83.6443,-0.00401903
-83.6444,-0.00401903
-83.6444,-0.00401903
-83.6444,-0.00401903
-83.6445,-0.00401903
-83.6445,-0.00401904
-83.6446,-0.00401904
-83.6446,-0.00401904
-83.6446,-0.00401904
-83.6447,-0.00401904
-83.6447,-0.00401904
-83.6447,-0.00401904
-83.6448,-0.00401904
-83.6448,-0.00401904
-83.6448,-0.00401904
-83.6449,-0.00401904
-83.6449,-0.00401905
-83.6449,-0.00401905
-83.645,-0.00401905
-83.645,-0.00401905
-83.645,-0.00401905
-83.6451,-0.00401905
-83.6451,-0.00401905
-83.6451,-0.00401905
-83.6452,-0.00401905
-83.6452,-0.00401905
-83.6453,-0.00401906
-83.6453,-0.00401906
-83.6453,-0.00401906
-83.6454,-0.00401906
-83.6454,-0.00401906
-83.6454,-0.00401906
-83.6455,-0.00401906
-83.6455,-0.00401906
-83.6455,-0.00401906
-83.6456,-0.00401906
-83.6456,-0.00401906
-83.6456,-0.00401907
-83.6457,-0.00401907
-83.6457,-0.00401907
-83.6457,-0.00401907
-83.6458,-0.00401907
-83.6458,-0.00401907
-83.6458,-0.00401907
-83.6459,-0.00401907
-83.6459,-0.00401907
-83.646,-0.00401907
-83.646,-0.00401907
-83.646,-0.00401908
-83.6461,-0.00401908
-83.6461,-0.00401908
-83.6461,-0.00401908
-83.6462,-0.00401908
-83.6462,-0.00401908
-83.6462,-0.00401908
-83.6463,-0.00401908
-83.6463,-0.00401908
-83.6463,-0.00401908
-83.6464,-0.00401908
-83.6464,-0.00401909
-83.6464,-0.00401909
-83.6465,-0.00401909
-83.6465,-0.00401909
-83.6465,-0.00401909
-83.6466,-0.00401909
-83.6466,-0.00401909
-83.6467,-0.00401909
-83.6467,-0.00401909
-83.6467,-0.00401909
-83.6468,-0.00401909
-83.6468,-0.0040191
-83.6468,-0.0040191
-83.6469,-0.0040191
-83.6469,-0.0040191
-83.6469,-0.0040191
-83.647,-0.0040191
-83.647,-0.0040191
-83.647,-0.0040191
-83.6471,-0.0040191
-83.6471,-0.0040191
-83.6471,-0.0040191
-83.6472,-0.00401911
-83.6472,-0.00401911
-83.6472,-0.00401911
-83.6473,-0.00401911
-83.6473,-0.00401911
-83.6474,-0.00401911
-83.6474,-0.00401911
-83.6474,-0.00401911
-83.6475,-0.00401911
-83.6475,-0.00401911
-83.6475,-0.00401912
-83.6476,-0.00401912
-83.6476,-0.00401912
-83.6476,-0.00401912
-83.6477,-0.00401912
-83.6477,-0.00401912
-83.6477,-0.00401912
-83.6478,-0.00401912
-83.6478,-0.00401912
-83.6478,-0.00401912
-83.6479,-0.00401912
-83.6479,-0.00401913
-83.6479,-0.00401913
-83.648,-0.00401913
-83.648,-0.00401913
-83.6481,-0.00401913
-83.6481,-0.00401913
-83.6481,-0.00401913
-83.6482,-0.00401913
-83.6482,-0.00401913
-83.6482,-0.00401913
-83.6483,-0.00401913
-83.6483,-0.00401914
-83.6483,-0.00401914
-83.6484,-0.00401914
-83.6484,-0.00401914
-83.6484,-0.00401914
-83.6485,-0.00401914
-83.6485,-0.00401914
-83.6485,-0.00401914
-83.6486,-0.00401914
-83.6486,-0.00401914
-83.6486,-0.00401914
-83.6487,-0.00401915
-83.6487,-0.00401915
-83.6488,-0.00401915
-83.6488,-0.00401915
-83.6488,-0.00401915
-83.6489,-0.00401915
-83.6489,-0.00401915
-83.6489,-0.00401915
-83.649,-0.00401915
-83.649,-0.00401915
-83.649,-0.00401915
-83.6491,-0.00401916
-83.6491,-0.00401916
-83.6491,-0.00401916
-83.6492,-0.00401916
-83.6492,-0.00401916
-83.6492,-0.00401916
-83.6493,-0.00401916
-83.6493,-0.00401916
-83.6493,-0.00401916
-83.6494,-0.00401916
-83.6494,-0.00401916
-83.6494,-0.00401917
-83.6495,-0.00401917
-83.6495,-0.00401917
-83.6496,-0.00401917
-83.6496,-0.00401917
-83.6496,-0.00401917
-83.6497,-0.00401917
-83.6497,-0.00401917
-83.6497,-0.00401917
-83.6498,-0.00401917
-83.6498,-0.00401918
-83.6498,-0.00401918
-83.6499,-0.00401918
-83.6499,-0.00401918
-83.6499,-0.00401918
-83.65,-0.00401918
-83.65,-0.00401918
-83.65,-0.00401918
-83.6501,-0.00401918
-83.6501,-0.00401918
-83.6501,-0.00401918
-83.6502,-0.00401919
-83.6502,-0.00401919
-83.6503,-0.00401919
-83.6503,-0.00401919
-83.6503,-0.00401919
-83.6504,-0.00401919
-83.6504,-0.00401919
-83.6504,-0.00401919
-83.6505,-0.00401919
-83.6505,-0.00401919
-83.6505,-0.00401919
-83.6506,-0.0040192
-83.6506,-0.0040192
-83.6506,-0.0040192
-83.6507,-0.0040192
-83.6507,-0.0040192
-83.6507,-0.0040192
-83.6508,-0.0040192
-83.6508,-0.0040192
-83.6508,-0.0040192
-83.6509,-0.0040192
-83.6509,-0.0040192
-83.6509,-0.00401921
-83.651,-0.00401921
-83.651,-0.00401921
-83.6511,-0.00401921
-83.6511,-0.00401921
-83.6511,-0.00401921
-83.6512,-0.00401921
-83.6512,-0.00401921
-83.6512,-0.00401921
-83.6513,-0.00401921
-83.6513,-0.00401921
-83.6513,-0.00401922
-83.6514,-0.00401922
-83.6514,-0.00401922
-83.6514,-0.00401922
-83.6515,-0.00401922
-83.6515,-0.00401922
-83.6515,-0.00401922
-83.6516,-0.00401922
-83.6516,-0.00401922
-83.6516,-0.00401922
-83.6517,-0.00401922
-83.6517,-0.00401923
-83.6518,-0.00401923
-83.6518,-0.00401923
-83.6518,-0.00401923
-83.6519,-0.00401923
-83.6519,-0.00401923
-83.6519,-0.00401923
-83.652,-0.00401923
-83.652,-0.00401923
-83.652,-0.00401923
-83.6521,-0.00401923
-83.6521,-0.00401924
-83.6521,-0.00401924
-83.6522,-0.00401924
-83.6522,-0.00401924
-83.6522,-0.00401924
-83.6523,-0.00401924
-83.6523,-0.00401924
-83.6523,-0.00401924
-83.6524,-0.00401924
-83.6524,-0.00401924
-83.6524,-0.00401925
-83.6525,-0.00401925
-83.6525,-0.00401925
-83.6526,-0.00401925
-83.6526,-0.00401925
-83.6526,-0.00401925
-83.6527,-0.00401925
-83.6527,-0.00401925
-83.6527,-0.00401925
-83.6528,-0.00401925
-83.6528,-0.00401925
-83.6528,-0.00401926
-83.6529,-0.00401926
-83.6529,-0.00401926
-83.6529,-0.00401926
-83.653,-0.00401926
-83.653,-0.00401926
-83.653,-0.00401926
-83.6531,-0.00401926
-83.6531,-0.00401926
-83.6531,-0.00401926
-83.6532,-0.00401926
-83.6532,-0.00401927
-83.6532,-0.00401927
-83.6533,-0.00401927
-83.6533,-0.00401927
-83.6534,-0.00401927
-83.6534,-0.00401927
-83.6534,-0.00401927
-83.6535,-0.00401927
-83.6535,-0.00401927
-83.6535,-0.00401927
-83.6536,-0.00401927
-83.6536,-0.00401928
-83.6536,-0.00401928
-83.6537,-0.00401928
-83.6537,-0.00401928
-83.6537,-0.00401928
-83.6538,-0.00401928
-83.6538,-0.00401928
-83.6538,-0.00401928
-83.6539,-0.00401928
-83.6539,-0.00401928
-83.6539,-0.00401928
-83.654,-0.00401929
-83.654,-0.00401929
-83.654,-0.00401929
-83.6541,-0.00401929
-83.6541,-0.00401929
-83.6542,-0.00401929
-83.6542,-0.00401929
-83.6542,-0.00401929
-83.6543,-0.00401929
-83.6543,-0.00401929
-83.6543,-0.00401929
-83.6544,-0.0040193
-83.6544,-0.0040193
-83.6544,-0.0040193
-83.6545,-0.0040193
-83.6545,-0.0040193
-83.6545,-0.0040193
-83.6546,-0.0040193
-83.6546,-0.0040193
-83.6546,-0.0040193
-83.6547,-0.0040193
-83.6547,-0.0040193
-83.6547,-0.00401931
-83.6548,-0.00401931
-83.6548,-0.00401931
-83.6548,-0.00401931
-83.6549,-0.00401931
-83.6549,-0.00401931
-83.6549,-0.00401931
-83.655,-0.00401931
-83.655,-0.00401931
-83.6551,-0.00401931
-83.6551,-0.00401931
-83.6551,-0.00401932
-83.6552,-0.00401932
-83.6552,-0.00401932
-83.6552,-0.00401932
-83.6553,-0.00401932
-83.6553,-0.00401932
-83.6553,-0.00401932
-83.6554,-0.00401932
-83.6554,-0.00401932
-83.6554,-0.00401932
-83.6555,-0.00401932
-83.6555,-0.00401933
-83.6555,-0.00401933
-83.6556,-0.00401933
-83.6556,-0.00401933
-83.6556,-0.00401933
-83.6557,-0.00401933
-83.6557,-0.00401933
-83.6557,-0.00401933
-83.6558,-0.00401933
-83.6558,-0.00401933
-83.6559,-0.00401934
-83.6559,-0.00401934
-83.6559,-0.00401934
-83.656,-0.00401934
-83.656,-0.00401934
-83.656,-0.00401934
-83.6561,-0.00401934
-83.6561,-0.00401934
-83.6561,-0.00401934
-83.6562,-0.00401934
-83.6562,-0.00401934
-83.6562,-0.00401935
-83.6563,-0.00401935
-83.6563,-0.00401935
-83.6563,-0.00401935
-83.6564,-0.00401935
-83.6564,-0.00401935
-83.6564,-0.00401935
-83.6565,-0.00401935
-83.6565,-0.00401935
-83.6565,-0.00401935
-83.6566,-0.00401935
-83.6566,-0.00401936
-83.6566,-0.00401936
-83.6567,-0.00401936
-83.6567,-0.00401936
-83.6568,-0.00401936
-83.6568,-0.00401936
-83.6568,-0.00401936
-83.6569,-0.00401936
-83.6569,-0.00401936
-83.6569,-0.00401936
-83.657,-0.00401936
-83.657,-0.00401937
-83.657,-0.00401937
-83.6571,-0.00401937
-83.6571,-0.00401937
-83.6571,-0.00401937
-83.6572,-0.00401937
-83.6572,-0.00401937
-83.6572,-0.00401937
-83.6573,-0.00401937
-83.6573,-0.00401937
-83.6573,-0.00401937
-83.6574,-0.00401938
-83.6574,-0.00401938
-83.6574,-0.00401938
-83.6575,-0.00401938
-83.6575,-0.00401938
-83.6576,-0.00401938
-83.6576,-0.00401938
-83.6576,-0.00401938
-83.6577,-0.00401938
-83.6577,-0.00401938
-83.6577,-0.00401938
-83.6578,-0.00401939
-83.6578,-0.00401939
-83.6578,-0.00401939
-83.6579,-0.00401939
-83.6579,-0.00401939
-83.6579,-0.00401939
-83.658,-0.00401939
-83.658,-0.00401939
-83.658,-0.00401939
-83.6581,-0.00401939
-83.6581,-0.00401939
-83.6581,-0.0040194
-83.6582,-0.0040194
-83.6582,-0.0040194
-83.6582,-0.0040194
-83.6583,-0.0040194
-83.6583,-0.0040194
-83.6583,-0.0040194
-83.6584,-0.0040194
-83.6584,-0.0040194
-83.6585,-0.0040194
-83.6585,-0.0040194
-83.6585,-0.00401941
-83.6586,-0.00401941
-83.6586,-0.00401941
-83.6586,-0.00401941
-83.6587,-0.00401941
-83.6587,-0.00401941
-83.6587,-0.00401941
-83.6588,-0.00401941
-83.6588,-0.00401941
-83.6588,-0.00401941
-83.6589,-0.00401941
-83.6589,-0.00401942
-83.6589,-0.00401942
-83.659,-0.00401942
-83.659,-0.00401942
-83.659,-0.00401942
-83.6591,-0.00401942
-83.6591,-0.00401942
-83.6591,-0.00401942
-83.6592,-0.00401942
-83.6592,-0.00401942
-83.6592,-0.00401942
-83.6593,-0.00401943
-83.6593,-0.00401943
-83.6594,-0.00401943
-83.6594,-0.00401943
-83.6594,-0.00401943
-83.6595,-0.00401943
-83.6595,-0.00401943
-83.6595,-0.00401943
-83.6596,-0.00401943
-83.6596,-0.00401943
-83.6596,-0.00401943
-83.6597,-0.00401944
-83.6597,-0.00401944
-83.6597,-0.00401944
-83.6598,-0.00401944
-83.6598,-0.00401944
-83.6598,-0.00401944
-83.6599,-0.00401944
-83.6599,-0.00401944
-83.6599,-0.00401944
-83.66,-0.00401944
-83.66,-0.00401944
-83.66,-0.00401945
-83.6601,-0.00401945
-83.6601,-0.00401945
-83.6601,-0.00401945
-83.6602,-0.00401945
-83.6602,-0.00401945
-83.6602,-0.00401945
-83.6603,-0.00401945
-83.6603,-0.00401945
-83.6604,-0.00401945
-83.6604,-0.00401945
-83.6604,-0.00401946
-83.6605,-0.00401946
-83.6605,-0.00401946
-83.6605,-0.00401946
-83.6606,-0.00401946
